FORMATTED_ID	Series	SMILES	H3D Batch Number	Enzyme	MOD	IC50	Substrate 1	Substrate 1 Concentration	Substrate 2	Substrate 2 Concentration	RESULT_DATE	COMPLETED_DATE
H3D-018397	AZD0156	CN(CCN)CCCOc1ccc(cn1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-018397-01	PvPI4KB		0.00769	ATP	10	PI	110	2022/11/07	2022/11/07
H3D-018397	AZD0156	CN(CCN)CCCOc1ccc(cn1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-018397-01	PvPI4KB		0.0106	ATP	10	PI	110	2022/10/24	2022/11/01
H3D-018398	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)OCCOCCOCCNc1ccc(c2nonc12)[N+](=O)[O-]	H3D-018398-01	PvPI4KB		0.0342	ATP	10	PI	110	2021/12/18	2021/12/18
H3D-018398	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)OCCOCCOCCNc1ccc(c2nonc12)[N+](=O)[O-]	H3D-018398-01	PvPI4KB		0.0206	ATP	10	PI	110	2021/12/18	2021/12/18
H3D-018399	AZD0156	CN(CCCOc1ccc(cn1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C)CCNc1ccc(c2nonc12)[N+](=O)[O-]	H3D-018399-01	PvPI4KB		0.0361	ATP	10	PI	110	2021/12/18	2021/12/18
H3D-018399	AZD0156	CN(CCCOc1ccc(cn1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C)CCNc1ccc(c2nonc12)[N+](=O)[O-]	H3D-018399-01	PvPI4KB		0.00738	ATP	10	PI	110	2021/12/18	2021/12/18
H3D-018399	AZD0156	CN(CCCOc1ccc(cn1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C)CCNc1ccc(c2nonc12)[N+](=O)[O-]	H3D-018399-01	PvPI4KB		0.0513	ATP	10	PI	110	2022/02/22	2022/02/22
H3D-018402	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccc(cc1)Cl)N	H3D-018402-01	PvPI4KB		1.08	ATP	10	PI	110	2022/07/05	2022/07/07
H3D-018402	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccc(cc1)Cl)N	H3D-018402-01	PvPI4KB		1.96	ATP	10	PI	110	2022/07/28	2022/07/29
H3D-018403	VE-821/2	Cc1ccc(cc1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-018403-01	PvPI4KB		1.78	ATP	10	PI	110	2022/07/05	2022/07/07
H3D-018403	VE-821/2	Cc1ccc(cc1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-018403-01	PvPI4KB		0.165	ATP	10	PI	110	2022/07/28	2022/07/29
H3D-018403	VE-821/2	Cc1ccc(cc1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-018403-01	PvPI4KB		2.16	ATP	10	PI	110	2022/08/11	2022/08/16
H3D-018404	VE-821/2	COc1ccc(cc1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-018404-01	PvPI4KB		0.0205	ATP	10	PI	110	2022/07/05	2022/07/07
H3D-018404	VE-821/2	COc1ccc(cc1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-018404-01	PvPI4KB		0.00381	ATP	10	PI	110	2022/08/11	2022/08/16
H3D-018405	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccc(c(c1)Cl)Cl)N	H3D-018405-01	PvPI4KB		3.66	ATP	10	PI	110	2022/06/29	2022/06/29
H3D-018405	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccc(c(c1)Cl)Cl)N	H3D-018405-01	PvPI4KB		4.47	ATP	10	PI	110	2022/07/04	2022/07/07
H3D-018406	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccc(cc1)C(F)(F)F)N	H3D-018406-01	PvPI4KB		0.505	ATP	10	PI	110	2022/06/29	2022/06/29
H3D-018406	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccc(cc1)C(F)(F)F)N	H3D-018406-01	PvPI4KB		0.99	ATP	10	PI	110	2022/08/11	2022/08/16
H3D-018407	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccc(cc1)C#N)N	H3D-018407-01	PvPI4KB		0.387	ATP	10	PI	110	2022/06/29	2022/06/29
H3D-018407	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccc(cc1)C#N)N	H3D-018407-01	PvPI4KB		0.186	ATP	10	PI	110	2022/07/04	2022/07/07
H3D-018408	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccc(cc1Cl)Cl)N	H3D-018408-01	PvPI4KB	>	10	ATP	10	PI	110	2022/07/05	2022/07/07
H3D-018408	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccc(cc1Cl)Cl)N	H3D-018408-01	PvPI4KB	>	10	ATP	10	PI	110	2022/07/28	2022/07/29
H3D-018409	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccc(cc1)O)N	H3D-018409-01	PvPI4KB		0.00221	ATP	10	PI	110	2022/07/05	2022/07/07
H3D-018409	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccc(cc1)O)N	H3D-018409-01	PvPI4KB		0.000883	ATP	10	PI	110	2022/08/11	2022/08/16
H3D-018410	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1cccc(c1)Cl)N	H3D-018410-01	PvPI4KB		1.44	ATP	10	PI	110	2022/07/05	2022/07/07
H3D-018410	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1cccc(c1)Cl)N	H3D-018410-01	PvPI4KB		0.874	ATP	10	PI	110	2022/07/29	2022/08/01
H3D-018411	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccccc1Cl)N	H3D-018411-01	PvPI4KB		0.047	ATP	10	PI	110	2022/07/05	2022/07/07
H3D-018411	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccccc1Cl)N	H3D-018411-01	PvPI4KB		0.00163	ATP	10	PI	110	2022/07/28	2022/07/29
H3D-018411	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccccc1Cl)N	H3D-018411-01	PvPI4KB		0.000472	ATP	10	PI	110	2022/08/11	2022/08/16
H3D-018412	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1ccc(cc1)[N+](=O)[O-])N	H3D-018412-01	PvPI4KB		6.44	ATP	10	PI	110	2022/08/11	2022/08/16
H3D-018413	VE-821/2	CS(=O)(=O)c1ccc(cc1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-018413-01	PvPI4KB		0.148	ATP	10	PI	110	2022/07/28	2022/07/29
H3D-018413	VE-821/2	CS(=O)(=O)c1ccc(cc1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-018413-01	PvPI4KB		0.326	ATP	10	PI	110	2022/08/11	2022/08/16
H3D-018414	"Imidazo[1,2-a]pyrimidine"	FC(F)(F)c1ccc(cc1)C1=CC(=O)N2C=CN(Cc3cccc(c3Cl)Cl)C2=N1	H3D-018414-01	PvPI4KB	>	10	ATP	10	PI	110	2022/06/28	2022/06/28
H3D-018414	"Imidazo[1,2-a]pyrimidine"	FC(F)(F)c1ccc(cc1)C1=CC(=O)N2C=CN(Cc3cccc(c3Cl)Cl)C2=N1	H3D-018414-01	PvPI4KB	>	10	ATP	10	PI	110	2022/07/04	2022/07/07
H3D-018418	NEU-01	C[C@@H]1COCCN1c1ncc(cn1)-c1ccc/2c(c1)N(C)C=C\C2=N/c1cnccn1	H3D-018418-01	PvPI4KB	>	10	ATP	10	PI	110	2022/03/24	2022/04/20
H3D-018418	NEU-01	C[C@@H]1COCCN1c1ncc(cn1)-c1ccc/2c(c1)N(C)C=C\C2=N/c1cnccn1	H3D-018418-01	PvPI4KB	>	10	ATP	10	PI	110	2022/03/24	2022/04/19
H3D-018419	NEU-01	C[C@H]1COCCN1c1ncc(cn1)-c1ccc/2c(c1)N(C)C=C\C2=N/c1cnccn1	H3D-018419-01	PvPI4KB	>	10	ATP	10	PI	110	2022/03/24	2022/04/20
H3D-018419	NEU-01	C[C@H]1COCCN1c1ncc(cn1)-c1ccc/2c(c1)N(C)C=C\C2=N/c1cnccn1	H3D-018419-01	PvPI4KB	>	10	ATP	10	PI	110	2022/03/24	2022/04/19
H3D-018420	NEU-01	CN1C=C/C(=N\c2cnccn2)c2ccc(cc21)-c1cnc(nc1)N1CCCN(CC1)C(=O)OC(C)(C)C	H3D-018420-01	PvPI4KB	>	10	ATP	10	PI	110	2022/03/24	2022/04/20
H3D-018420	NEU-01	CN1C=C/C(=N\c2cnccn2)c2ccc(cc21)-c1cnc(nc1)N1CCCN(CC1)C(=O)OC(C)(C)C	H3D-018420-01	PvPI4KB	>	10	ATP	10	PI	110	2022/03/24	2022/04/19
H3D-018421	NEU-01	CN1C=C/C(=N\c2cnccn2)c2ccc(cc21)-c1cnc(nc1)N1CCCNCC1	H3D-018421-01	PvPI4KB	>	10	ATP	10	PI	110	2022/03/24	2022/04/20
H3D-018421	NEU-01	CN1C=C/C(=N\c2cnccn2)c2ccc(cc21)-c1cnc(nc1)N1CCCNCC1	H3D-018421-01	PvPI4KB	>	10	ATP	10	PI	110	2022/03/24	2022/04/19
H3D-018517	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(=O)NCCN1CCOCC1	H3D-018517-01	PvPI4KB		0.417	ATP	10	PI	110	2021/12/18	2022/01/28
H3D-018517	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(=O)NCCN1CCOCC1	H3D-018517-01	PvPI4KB		0.833	ATP	10	PI	110	2022/02/22	2022/02/22
H3D-018519	Compound III	COCCNC(=O)c1ccc(cn1)-c1ccc2nccc(c2n1)NC1CCN(C)CC1	H3D-018519-01	PvPI4KB		1.37	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018519	Compound III	COCCNC(=O)c1ccc(cn1)-c1ccc2nccc(c2n1)NC1CCN(C)CC1	H3D-018519-01	PvPI4KB		1.81	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018520	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1cccnc1F	H3D-018520-01	PvPI4KB		0.289	ATP	10	PI	110	2021/12/20	2022/01/31
H3D-018520	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1cccnc1F	H3D-018520-01	PvPI4KB		0.226	ATP	10	PI	110	2022/01/13	2022/01/17
H3D-018521	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)-c1nnn[nH]1	H3D-018521-01	PvPI4KB		1.87	ATP	10	PI	110	2021/12/18	2022/01/28
H3D-018521	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)-c1nnn[nH]1	H3D-018521-01	PvPI4KB		1.03	ATP	10	PI	110	2021/12/20	2022/01/31
H3D-018531	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)OCCO	H3D-018531-01	PvPI4KB		0.0345	ATP	10	PI	110	2021/12/18	2022/01/31
H3D-018531	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)OCCO	H3D-018531-01	PvPI4KB		0.0703	ATP	10	PI	110	2021/12/18	2022/01/28
H3D-018532	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)OCCCO	H3D-018532-01	PvPI4KB		0.0104	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018532	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)OCCCO	H3D-018532-01	PvPI4KB		0.0277	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018539	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)NC1CCCCC1)N	H3D-018539-02	PvPI4KB	<	0.000508	ATP	10	PI	110	2022/06/29	2022/06/29
H3D-018539	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)NC1CCCCC1)N	H3D-018539-02	PvPI4KB	<	0.000508	ATP	10	PI	110	2022/07/04	2022/07/07
H3D-018539	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)NC1CCCCC1)N	H3D-018539-02	PvPI4KB		0.0452	ATP	10	PI	110	2022/08/11	2022/08/16
H3D-018540	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1cccc(c1)O)N	H3D-018540-01	PvPI4KB		0.00177	ATP	10	PI	110	2022/06/29	2022/06/29
H3D-018540	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1cccc(c1)O)N	H3D-018540-01	PvPI4KB		0.00179	ATP	10	PI	110	2022/07/04	2022/07/07
H3D-018540	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)Nc1cccc(c1)O)N	H3D-018540-01	PvPI4KB		0.000121	ATP	10	PI	110	2022/07/29	2022/08/01
H3D-018541	VE-821/2	CC(C)c1ccc(cc1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-018541-01	PvPI4KB		0.347	ATP	10	PI	110	2022/06/29	2022/06/29
H3D-018541	VE-821/2	CC(C)c1ccc(cc1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-018541-01	PvPI4KB		1.5	ATP	10	PI	110	2022/07/04	2022/07/07
H3D-018541	VE-821/2	CC(C)c1ccc(cc1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-018541-01	PvPI4KB		0.957	ATP	10	PI	110	2022/08/11	2022/08/16
H3D-018542	VE-821/2	CC(C)(C)c1ccc(cc1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-018542-01	PvPI4KB	>	10	ATP	10	PI	110	2022/07/05	2022/07/07
H3D-018542	VE-821/2	CC(C)(C)c1ccc(cc1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-018542-01	PvPI4KB	>	10	ATP	10	PI	110	2022/07/28	2022/07/29
H3D-018543	VE-821/2	CN(C)c1ccc(cc1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-018543-01	PvPI4KB		0.383	ATP	10	PI	110	2022/07/05	2022/07/07
H3D-018543	VE-821/2	CN(C)c1ccc(cc1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-018543-01	PvPI4KB		0.0318	ATP	10	PI	110	2022/07/28	2022/07/29
H3D-018543	VE-821/2	CN(C)c1ccc(cc1)NC(=O)c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C	H3D-018543-01	PvPI4KB		0.0359	ATP	10	PI	110	2022/08/11	2022/08/16
H3D-018562	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(=O)NCCCO	H3D-018562-01	PvPI4KB		0.435	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018562	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(=O)NCCCO	H3D-018562-01	PvPI4KB		0.703	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018564	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)-c1nnn(n1)C	H3D-018564-01	PvPI4KB		1.11	ATP	10	PI	110	2021/12/18	2022/01/31
H3D-018564	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)-c1nnn(n1)C	H3D-018564-01	PvPI4KB		0.666	ATP	10	PI	110	2021/12/18	2022/01/28
H3D-018564	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)-c1nnn(n1)C	H3D-018564-01	PvPI4KB		1.31	ATP	10	PI	110	2021/12/20	2022/01/31
H3D-018565	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)-c1nnnn1C	H3D-018565-01	PvPI4KB		0.131	ATP	10	PI	110	2021/12/18	2022/01/31
H3D-018565	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)-c1nnnn1C	H3D-018565-01	PvPI4KB		0.0591	ATP	10	PI	110	2021/12/18	2022/01/28
H3D-018565	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)-c1nnnn1C	H3D-018565-01	PvPI4KB		0.117	ATP	10	PI	110	2021/12/20	2022/01/31
H3D-018566	Compound III	CN(C)C(=O)c1ccc(cn1)-c1ccc2nccc(c2n1)-c1ccc(nc1)C(=O)N(C)C	H3D-018566-01	PvPI4KB		1.69	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018566	Compound III	CN(C)C(=O)c1ccc(cn1)-c1ccc2nccc(c2n1)-c1ccc(nc1)C(=O)N(C)C	H3D-018566-01	PvPI4KB		0.18	ATP	10	PI	110	2022/02/22	2022/02/22
H3D-018566	Compound III	CN(C)C(=O)c1ccc(cn1)-c1ccc2nccc(c2n1)-c1ccc(nc1)C(=O)N(C)C	H3D-018566-01	PvPI4KB		0.207	ATP	10	PI	110	2022/02/26	2022/03/04
H3D-018618	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(=O)NCCO	H3D-018618-01	PvPI4KB		0.0204	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018618	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(=O)NCCO	H3D-018618-01	PvPI4KB		0.00782	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018619	Compound III	CNC(=O)c1cc(ccn1)-c1ccc2nccc(c2n1)NC1CCN(C)CC1	H3D-018619-01	PvPI4KB	>	10	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018619	Compound III	CNC(=O)c1cc(ccn1)-c1ccc2nccc(c2n1)NC1CCN(C)CC1	H3D-018619-01	PvPI4KB		0.62	ATP	10	PI	110	2022/02/22	2022/02/22
H3D-018619	Compound III	CNC(=O)c1cc(ccn1)-c1ccc2nccc(c2n1)NC1CCN(C)CC1	H3D-018619-01	PvPI4KB	>	10	ATP	10	PI	110	2022/02/26	2022/03/04
H3D-018623	SFK82	COc1ccc(cc1F)-c1n[nH]c2ncc(cc12)-c1cnn(c1)C	H3D-018623-01	PvPI4KB	>	10	ATP	10	PI	110	2022/04/12	2022/04/20
H3D-018623	SFK82	COc1ccc(cc1F)-c1n[nH]c2ncc(cc12)-c1cnn(c1)C	H3D-018623-01	PvPI4KB		5.21	ATP	10	PI	110	2022/05/30	2022/06/05
H3D-018623	SFK82	COc1ccc(cc1F)-c1n[nH]c2ncc(cc12)-c1cnn(c1)C	H3D-018623-01	PvPI4KB	>	10	ATP	10	PI	110	2022/05/30	2022/06/05
H3D-018623	SFK82	COc1ccc(cc1F)-c1n[nH]c2ncc(cc12)-c1cnn(c1)C	H3D-018623-01	PvPI4KB		2.57	ATP	10	PI	110	2022/07/13	2022/07/17
H3D-018625	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1cccnc1	H3D-018625-01	PvPI4KB		0.0543	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018625	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1cccnc1	H3D-018625-01	PvPI4KB		0.0742	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018630	Compound III	CN1CCC(CC1)Nc1cc(nc2ccc(nc12)-c1ccc(nc1)C(F)(F)F)Cl	H3D-018630-01	PvPI4KB	>	10	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018630	Compound III	CN1CCC(CC1)Nc1cc(nc2ccc(nc12)-c1ccc(nc1)C(F)(F)F)Cl	H3D-018630-01	PvPI4KB	>	10	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018631	Compound III	CN1CCC(CC1)Nc1cc(nc2ccc(nc12)-c1ccc(nc1)C(F)(F)F)N	H3D-018631-01	PvPI4KB		8.8	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018631	Compound III	CN1CCC(CC1)Nc1cc(nc2ccc(nc12)-c1ccc(nc1)C(F)(F)F)N	H3D-018631-01	PvPI4KB	>	10	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018636	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C#N	H3D-018636-01	PvPI4KB		0.692	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018636	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C#N	H3D-018636-01	PvPI4KB		0.659	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018637	Compound III	CS(=O)(=O)c1cccc(c1)-c1cc(nc2ccc(nc12)-c1ccc(nc1)C(F)(F)F)N	H3D-018637-01	PvPI4KB	>	10	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018637	Compound III	CS(=O)(=O)c1cccc(c1)-c1cc(nc2ccc(nc12)-c1ccc(nc1)C(F)(F)F)N	H3D-018637-01	PvPI4KB	>	10	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018663	Compound III	CS(=O)(=O)c1cccc(c1)C1=CC(=O)Nc2ccc(nc21)-c1ccc(nc1)C(F)(F)F	H3D-018663-01	PvPI4KB		4.42	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018663	Compound III	CS(=O)(=O)c1cccc(c1)C1=CC(=O)Nc2ccc(nc21)-c1ccc(nc1)C(F)(F)F	H3D-018663-01	PvPI4KB		4.69	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018672	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1C)C(F)(F)F	H3D-018672-01	PvPI4KB		0.198	ATP	10	PI	110	2023/04/19	2023/04/19
H3D-018672	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1C)C(F)(F)F	H3D-018672-01	PvPI4KB		0.0621	ATP	10	PI	110	2023/05/05	2023/05/05
H3D-018672	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1C)C(F)(F)F	H3D-018672-01	PvPI4KB		0.262	ATP	10	PI	110	2023/05/09	2023/05/09
H3D-018673	Compound III	CN(C)Cc1ccc(cc1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-018673-01	PvPI4KB		0.432	ATP	10	PI	110	2022/07/28	2022/07/28
H3D-018679	Compound III	CN1CCC(CC1)NC1=CC(=O)Nc2ccc(nc21)-c1ccc(nc1)C(F)(F)F	H3D-018679-01	PvPI4KB	>	10	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018679	Compound III	CN1CCC(CC1)NC1=CC(=O)Nc2ccc(nc21)-c1ccc(nc1)C(F)(F)F	H3D-018679-01	PvPI4KB	>	10	ATP	10	PI	110	2022/02/10	2022/02/14
H3D-018688	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1cccnc1C(F)(F)F	H3D-018688-01	PvPI4KB		0.143	ATP	10	PI	110	2023/04/19	2023/04/19
H3D-018688	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1cccnc1C(F)(F)F	H3D-018688-01	PvPI4KB		0.197	ATP	10	PI	110	2023/04/20	2023/04/25
H3D-018692	Compound III	NCc1ccc(cc1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-018692-01	PvPI4KB		2.92	ATP	10	PI	110	2022/07/28	2022/07/28
H3D-018692	Compound III	NCc1ccc(cc1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-018692-01	PvPI4KB		0.645	ATP	10	PI	110	2022/08/05	2022/08/05
H3D-018692	Compound III	NCc1ccc(cc1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-018692-01	PvPI4KB		2.61	ATP	10	PI	110	2022/11/29	2022/12/06
H3D-018895	VE-821/2	Nc1ncc(nc1C(=O)Nc1ccccc1)-c1ccc(cc1)C(=O)O	H3D-018895-01	PvPI4KB		0.000624	ATP	10	PI	110	2022/06/29	2022/06/29
H3D-018895	VE-821/2	Nc1ncc(nc1C(=O)Nc1ccccc1)-c1ccc(cc1)C(=O)O	H3D-018895-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2022/07/04	2022/07/07
H3D-018895	VE-821/2	Nc1ncc(nc1C(=O)Nc1ccccc1)-c1ccc(cc1)C(=O)O	H3D-018895-01	PvPI4KB		0.00116	ATP	10	PI	110	2022/07/29	2022/08/01
H3D-018895	VE-821/2	Nc1ncc(nc1C(=O)Nc1ccccc1)-c1ccc(cc1)C(=O)O	H3D-018895-01	PvPI4KB		0.029	ATP	10	PI	110	2022/08/11	2022/08/16
H3D-018896	VE-821/2	Nc1ncc(nc1C(=O)Nc1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)O	H3D-018896-01	PvPI4KB		6.97	ATP	10	PI	110	2022/07/05	2022/07/07
H3D-018896	VE-821/2	Nc1ncc(nc1C(=O)Nc1ccc(cc1)C(F)(F)F)-c1ccc(cc1)C(=O)O	H3D-018896-01	PvPI4KB	>	10	ATP	10	PI	110	2022/07/28	2022/07/29
H3D-018897	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)NC1C2CC3CC(C2)CC1C3)N	H3D-018897-01	PvPI4KB		0.0703	ATP	10	PI	110	2022/07/04	2022/07/07
H3D-018898	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)NC1CCC(F)(F)CC1)N	H3D-018898-02	PvPI4KB		0.000844	ATP	10	PI	110	2022/07/05	2022/07/07
H3D-018898	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)NC1CCC(F)(F)CC1)N	H3D-018898-02	PvPI4KB		0.0286	ATP	10	PI	110	2022/07/28	2022/07/29
H3D-018898	VE-821/2	CS(=O)(=O)c1ccc(cc1)-c1cnc(c(n1)C(=O)NC1CCC(F)(F)CC1)N	H3D-018898-02	PvPI4KB		0.0933	ATP	10	PI	110	2022/08/11	2022/08/16
H3D-018925	Compound III	CC1CNCCC1Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-018925-01	PvPI4KB		0.2	ATP	10	PI	110	2023/02/22	2023/04/04
H3D-018925	Compound III	CC1CNCCC1Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-018925-01	PvPI4KB		0.00335	ATP	10	PI	110	2023/02/10	2023/04/04
