identifier,input-smiles,inchikey,smiles,true-value,pred-value,kerastuner_estimators-eos7w6n,kerastuner_estimators-eos2gw4,kerastuner_estimators-eos4u6p,kerastuner_estimators-eos78ao,kerastuner_estimators-eos39co,kerastuner_estimators-eos5axz,flaml_estimators-eos7w6n,flaml_estimators-eos2gw4,flaml_estimators-eos4u6p,flaml_estimators-eos78ao,flaml_estimators-eos39co,flaml_estimators-eos5axz,umap-0,umap-1,pca-0,pca-1
entry-0000000,CNS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)S(=O)(=O)C,ZURULDRTUXWQDN-UHFFFAOYSA-N,CNS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(C)(=O)=O)c4)nn23)cc1,0.0,0.1181551732666434,0.3163045346736908,0.1753951758146286,0.2578519880771637,0.0314866118133068,0.0204091109335422,0.0001854697766248,0.3130036217504384,0.118390975191355,0.298885623277644,0.0518169113125429,0.0,0.1582853172918636,4.143195629119873,9.288644790649414,0.429283857345581,-0.3625836968421936
entry-0000001,CNS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)S(=O)(=O)C,ZURULDRTUXWQDN-UHFFFAOYSA-N,CNS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(C)(=O)=O)c4)nn23)cc1,0.0,0.1181551732666434,0.3163045346736908,0.1753951758146286,0.2578519880771637,0.0314866118133068,0.0204091109335422,0.0001854697766248,0.3130036217504384,0.118390975191355,0.298885623277644,0.0518169113125429,0.0,0.1582853172918636,4.143195629119873,9.288644790649414,0.429283857345581,-0.3625836968421936
entry-0000002,CC(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)S(=O)(=O)C,UZQCHDWDBULZLH-UHFFFAOYSA-N,CC(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(C)(=O)=O)c4)nn23)cc1,0.0,0.0560450897033128,0.1683315336704254,0.1444763094186782,0.1265044957399368,0.0065631312318146,0.0025907438248395,0.0001058348061633,0.1459276190132873,0.1357198940693782,0.1330562278616148,0.0273701693509607,0.0,0.1425542735582582,0.0105787320062518,8.357767105102539,-2.091799259185791,-0.2001513689756393
entry-0000003,CC(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)S(=O)(=O)C,UZQCHDWDBULZLH-UHFFFAOYSA-N,CC(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(C)(=O)=O)c4)nn23)cc1,0.0,0.0560450897033128,0.1683315336704254,0.1444763094186782,0.1265044957399368,0.0065631312318146,0.0025907438248395,0.0001058348061633,0.1459276190132873,0.1357198940693782,0.1330562278616148,0.0273701693509607,0.0,0.1425542735582582,0.0105787320062518,8.357767105102539,-2.091799259185791,-0.2001513689756393
entry-0000004,Cc1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)S(=O)(=O)C,YLDLLAZJGOEDIR-UHFFFAOYSA-N,Cc1ccc(-c2cnc3ccc(-c4cccc(S(C)(=O)=O)c4)nn23)cc1,0.0,0.0644722196586728,0.0850082784891128,0.135970652103424,0.1378926485776901,0.0418269298970699,0.0031896762084215,0.0002176126581616,0.1005508034700074,0.1135652588791777,0.2051787633517219,0.0446830957413674,0.0,0.1425542735582582,0.1689381748437881,7.868832588195801,-2.267610549926758,-0.2191952168941497
entry-0000005,Cc1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)S(=O)(=O)C,YLDLLAZJGOEDIR-UHFFFAOYSA-N,Cc1ccc(-c2cnc3ccc(-c4cccc(S(C)(=O)=O)c4)nn23)cc1,0.0,0.0644722196586728,0.0850082784891128,0.135970652103424,0.1378926485776901,0.0418269298970699,0.0031896762084215,0.0002176126581616,0.1005508034700074,0.1135652588791777,0.2051787633517219,0.0446830957413674,0.0,0.1425542735582582,0.1689381748437881,7.868832588195801,-2.267610549926758,-0.2191952168941497
entry-0000006,CS(=O)(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1ccc(cc1)C(=O)NC1CC1,XFMNLJAESBIZKH-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccc(C(=O)NC5CC5)cc4)n3n2)c1,0.0,0.2557933709638036,0.7652152180671692,0.5278500318527222,0.3741558492183685,0.0004822522460017,0.0013109195278957,0.0915044322609901,0.4319948228963357,0.1956547344386811,0.4170239823642789,0.0356105098043346,0.0,0.466031830052605,0.6937717199325562,10.795892715454102,0.5045539736747742,-0.8191956877708435
entry-0000007,CS(=O)(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1ccc(cc1)C(=O)NC1CC1,XFMNLJAESBIZKH-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccc(C(=O)NC5CC5)cc4)n3n2)c1,0.0,0.2557933709638036,0.7652152180671692,0.5278500318527222,0.3741558492183685,0.0004822522460017,0.0013109195278957,0.0915044322609901,0.4319948228963357,0.1956547344386811,0.4170239823642789,0.0356105098043346,0.0,0.466031830052605,0.6937717199325562,10.795892715454102,0.5045539736747742,-0.8191956877708435
entry-0000008,CS(=O)(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1ccc(cc1)C(=O)NC1CC1,XFMNLJAESBIZKH-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccc(C(=O)NC5CC5)cc4)n3n2)c1,0.0,0.2557933709638036,0.7652152180671692,0.5278500318527222,0.3741558492183685,0.0004822522460017,0.0013109195278957,0.0915044322609901,0.4319948228963357,0.1956547344386811,0.4170239823642789,0.0356105098043346,0.0,0.466031830052605,0.6937717199325562,10.795892715454102,0.5045539736747742,-0.8191956877708435
entry-0000009,CS(=O)(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1ccc(cc1)C(=O)NC1CC1,XFMNLJAESBIZKH-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccc(C(=O)NC5CC5)cc4)n3n2)c1,0.0,0.2557933709638036,0.7652152180671692,0.5278500318527222,0.3741558492183685,0.0004822522460017,0.0013109195278957,0.0915044322609901,0.4319948228963357,0.1956547344386811,0.4170239823642789,0.0356105098043346,0.0,0.466031830052605,0.6937717199325562,10.795892715454102,0.5045539736747742,-0.8191956877708435
entry-0000010,CS(=O)(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1ccc(cc1)S(=O)(=O)N,IWDKANIGIOIYAH-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccc(S(N)(=O)=O)cc4)n3n2)c1,0.0,0.0732626380874456,0.2407269179821014,0.2173348516225814,0.1474847644567489,0.019404673948884,0.0149310585111379,0.0004054994205944,0.1120196546797617,0.1300184986384639,0.205257736964013,0.0499277176739591,0.0,0.1425542735582582,-0.9119122624397278,15.206679344177246,-2.0824666023254395,0.0211705919355154
entry-0000011,CS(=O)(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1ccc(cc1)S(=O)(=O)N,IWDKANIGIOIYAH-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccc(S(N)(=O)=O)cc4)n3n2)c1,0.0,0.0732626380874456,0.2407269179821014,0.2173348516225814,0.1474847644567489,0.019404673948884,0.0149310585111379,0.0004054994205944,0.1120196546797617,0.1300184986384639,0.205257736964013,0.0499277176739591,0.0,0.1425542735582582,-0.9119122624397278,15.206679344177246,-2.0824666023254395,0.0211705919355154
entry-0000012,CS(=O)(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1ccc(cc1)S(=O)(=O)N,IWDKANIGIOIYAH-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccc(S(N)(=O)=O)cc4)n3n2)c1,0.0,0.0732626380874456,0.2407269179821014,0.2173348516225814,0.1474847644567489,0.019404673948884,0.0149310585111379,0.0004054994205944,0.1120196546797617,0.1300184986384639,0.205257736964013,0.0499277176739591,0.0,0.1425542735582582,-0.9119122624397278,15.206679344177246,-2.0824666023254395,0.0211705919355154
entry-0000013,CS(=O)(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1ccc(cc1)S(=O)(=O)N,IWDKANIGIOIYAH-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccc(S(N)(=O)=O)cc4)n3n2)c1,0.0,0.0732626380874456,0.2407269179821014,0.2173348516225814,0.1474847644567489,0.019404673948884,0.0149310585111379,0.0004054994205944,0.1120196546797617,0.1300184986384639,0.205257736964013,0.0499277176739591,0.0,0.1425542735582582,-0.9119122624397278,15.206679344177246,-2.0824666023254395,0.0211705919355154
entry-0000014,CS(=O)(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1ccc(cc1)S(=O)(=O)N,IWDKANIGIOIYAH-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccc(S(N)(=O)=O)cc4)n3n2)c1,0.0,0.0732626380874456,0.2407269179821014,0.2173348516225814,0.1474847644567489,0.019404673948884,0.0149310585111379,0.0004054994205944,0.1120196546797617,0.1300184986384639,0.205257736964013,0.0499277176739591,0.0,0.1425542735582582,-0.9119122624397278,15.206679344177246,-2.0824666023254395,0.0211705919355154
entry-0000015,CS(=O)(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1ccc(cc1)S(=O)(=O)N,IWDKANIGIOIYAH-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccc(S(N)(=O)=O)cc4)n3n2)c1,0.0,0.0732626380874456,0.2407269179821014,0.2173348516225814,0.1474847644567489,0.019404673948884,0.0149310585111379,0.0004054994205944,0.1120196546797617,0.1300184986384639,0.205257736964013,0.0499277176739591,0.0,0.1425542735582582,-0.9119122624397278,15.206679344177246,-2.0824666023254395,0.0211705919355154
entry-0000016,CN1CCN(CC1)C(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1ccc(cc1)S(=O)(=O)C,NQCGYMOOUQUBML-UHFFFAOYSA-N,CN1CCN(C(=O)c2cccc(-c3ccc4ncc(-c5ccc(S(C)(=O)=O)cc5)n4n3)c2)CC1,0.0,0.113370520822812,0.3643511235713959,0.2333451360464096,0.1685526072978973,0.0657160505652427,0.0299119539558887,0.0119983283802866,0.1605419558330214,0.1713219151710312,0.2051787633517219,0.0989809482091299,0.0,0.1425542735582582,0.4897012412548065,9.841732025146484,-0.9839696288108826,-0.5781177282333374
entry-0000017,CN1CCN(CC1)C(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1ccc(cc1)S(=O)(=O)C,NQCGYMOOUQUBML-UHFFFAOYSA-N,CN1CCN(C(=O)c2cccc(-c3ccc4ncc(-c5ccc(S(C)(=O)=O)cc5)n4n3)c2)CC1,0.0,0.113370520822812,0.3643511235713959,0.2333451360464096,0.1685526072978973,0.0657160505652427,0.0299119539558887,0.0119983283802866,0.1605419558330214,0.1713219151710312,0.2051787633517219,0.0989809482091299,0.0,0.1425542735582582,0.4897012412548065,9.841732025146484,-0.9839696288108826,-0.5781177282333374
entry-0000018,CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)S(=O)(=O)NC1CC1,GICYBIYEAOYCOA-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(=O)(=O)NC5CC5)c4)nn23)cc1,0.0,0.0793540330218932,0.2986224591732025,0.3097577691078186,0.1571946144104004,0.0211920049041509,0.0114102708175778,0.0036723760422319,0.153368100956078,0.1348070480740283,0.1431019512749098,0.0463595480977426,0.0,0.1425542735582582,-0.7372902631759644,15.176872253417969,-1.5250089168548584,-0.5122530460357666
entry-0000019,CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)S(=O)(=O)NC1CC1,GICYBIYEAOYCOA-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(=O)(=O)NC5CC5)c4)nn23)cc1,0.0,0.0793540330218932,0.2986224591732025,0.3097577691078186,0.1571946144104004,0.0211920049041509,0.0114102708175778,0.0036723760422319,0.153368100956078,0.1348070480740283,0.1431019512749098,0.0463595480977426,0.0,0.1425542735582582,-0.7372902631759644,15.176872253417969,-1.5250089168548584,-0.5122530460357666
entry-0000020,CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)NS(=O)(=O)C1CC1,ZLNGJHIGRFUHSN-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(NS(=O)(=O)C5CC5)c4)nn23)cc1,0.0,0.0827572573728056,0.3363340497016907,0.3249297440052032,0.1725300252437591,0.0059507112018764,0.0113422432914376,0.0010225158184766,0.153368100956078,0.1331429415712121,0.1271196357181261,0.0663156884486198,0.0,0.1425542735582582,-0.8567675352096558,15.244083404541016,-1.3291575908660889,-0.4696829319000244
entry-0000021,CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)NS(=O)(=O)C1CC1,ZLNGJHIGRFUHSN-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(NS(=O)(=O)C5CC5)c4)nn23)cc1,0.0,0.0827572573728056,0.3363340497016907,0.3249297440052032,0.1725300252437591,0.0059507112018764,0.0113422432914376,0.0010225158184766,0.153368100956078,0.1331429415712121,0.1271196357181261,0.0663156884486198,0.0,0.1425542735582582,-0.8567675352096558,15.244083404541016,-1.3291575908660889,-0.4696829319000244
entry-0000022,CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)C(=O)N1CCNCC1,KVRZGVXCJCYREK-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(C(=O)N5CCNCC5)c4)nn23)cc1,0.0,0.0766778598031454,0.1146018877625465,0.0335751250386238,0.0950635522603988,0.0775984525680542,0.0716280788183212,0.0008080042316578,0.1105254474403334,0.1017420328405021,0.1413565383841754,0.0864219665708259,0.0,0.1228104221630555,-0.0384842529892921,15.731075286865234,-0.080448679625988,1.918190360069275
entry-0000023,CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)C(=O)N1CCNCC1,KVRZGVXCJCYREK-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(C(=O)N5CCNCC5)c4)nn23)cc1,0.0,0.0766778598031454,0.1146018877625465,0.0335751250386238,0.0950635522603988,0.0775984525680542,0.0716280788183212,0.0008080042316578,0.1105254474403334,0.1017420328405021,0.1413565383841754,0.0864219665708259,0.0,0.1228104221630555,-0.0384842529892921,15.731075286865234,-0.080448679625988,1.918190360069275
entry-0000024,CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)C(=O)N1CCNCC1,KVRZGVXCJCYREK-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(C(=O)N5CCNCC5)c4)nn23)cc1,0.0,0.0766778598031454,0.1146018877625465,0.0335751250386238,0.0950635522603988,0.0775984525680542,0.0716280788183212,0.0008080042316578,0.1105254474403334,0.1017420328405021,0.1413565383841754,0.0864219665708259,0.0,0.1228104221630555,-0.0384842529892921,15.731075286865234,-0.080448679625988,1.918190360069275
entry-0000025,CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)C(=O)N1CCNCC1,KVRZGVXCJCYREK-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(C(=O)N5CCNCC5)c4)nn23)cc1,0.0,0.0766778598031454,0.1146018877625465,0.0335751250386238,0.0950635522603988,0.0775984525680542,0.0716280788183212,0.0008080042316578,0.1105254474403334,0.1017420328405021,0.1413565383841754,0.0864219665708259,0.0,0.1228104221630555,-0.0384842529892921,15.731075286865234,-0.080448679625988,1.918190360069275
entry-0000026,CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)C(=O)N1CCCCC1,GKWRVRGTHDCVSU-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(C(=O)N5CCCCC5)c4)nn23)cc1,0.0,0.1011181481586992,0.2975930273532867,0.2168315798044204,0.1934403777122497,0.0252099446952343,0.0586157292127609,0.0001624912692932,0.1356928450215241,0.1211229632327053,0.2745498552228138,0.0217378961738835,0.0,0.2046233388119076,6.018829345703125,6.957720756530762,0.7557656764984131,-0.2763706147670746
entry-0000027,CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)C(=O)N1CCCCC1,GKWRVRGTHDCVSU-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(C(=O)N5CCCCC5)c4)nn23)cc1,0.0,0.1011181481586992,0.2975930273532867,0.2168315798044204,0.1934403777122497,0.0252099446952343,0.0586157292127609,0.0001624912692932,0.1356928450215241,0.1211229632327053,0.2745498552228138,0.0217378961738835,0.0,0.2046233388119076,6.018829345703125,6.957720756530762,0.7557656764984131,-0.2763706147670746
entry-0000028,CS(=O)(=O)c1ccc(cc1)-c1nnc2ccc(cn12)-c1cccc(c1)S(=O)(=O)NC1CC1,WGXYVVPYXHEIJP-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2nnc3ccc(-c4cccc(S(=O)(=O)NC5CC5)c4)cn23)cc1,0.0,0.0724775066583992,0.2279279828071594,0.3114451766014099,0.1755675226449966,0.0039622192271053,0.0046177515760064,0.0002691351110115,0.1773733194818445,0.1164602092513318,0.1129664692969185,0.0452756602171215,0.0,0.1437679177040346,-0.8738349676132202,15.18206024169922,-1.5058364868164062,-0.4930126368999481
entry-0000029,CS(=O)(=O)c1ccc(cc1)-c1nnc2ccc(cn12)-c1cccc(c1)S(=O)(=O)NC1CC1,WGXYVVPYXHEIJP-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2nnc3ccc(-c4cccc(S(=O)(=O)NC5CC5)c4)cn23)cc1,0.0,0.0724775066583992,0.2279279828071594,0.3114451766014099,0.1755675226449966,0.0039622192271053,0.0046177515760064,0.0002691351110115,0.1773733194818445,0.1164602092513318,0.1129664692969185,0.0452756602171215,0.0,0.1437679177040346,-0.8738349676132202,15.18206024169922,-1.5058364868164062,-0.4930126368999481
entry-0000030,COc1ccc(cc1OC)-c1cnc2ccc(nn12)-c1cccnc1,VEJNTICBEOGLTC-UHFFFAOYSA-N,COc1ccc(-c2cnc3ccc(-c4cccnc4)nn23)cc1OC,0.0,0.2549824375101504,0.8508418798446655,0.5256853699684143,0.3420240581035614,0.0109693221747875,0.0012485795887187,0.0023908927105367,0.4564972843920212,0.2946843915061471,0.4170239823642789,0.0168698993226976,0.0,0.5593516302590377,3.2062172889709477,11.220906257629396,0.6708804965019226,-0.894495964050293
entry-0000031,COc1ccc(cc1OC)-c1cnc2ccc(nn12)-c1cccnc1,VEJNTICBEOGLTC-UHFFFAOYSA-N,COc1ccc(-c2cnc3ccc(-c4cccnc4)nn23)cc1OC,0.0,0.2549824375101504,0.8508418798446655,0.5256853699684143,0.3420240581035614,0.0109693221747875,0.0012485795887187,0.0023908927105367,0.4564972843920212,0.2946843915061471,0.4170239823642789,0.0168698993226976,0.0,0.5593516302590377,3.2062172889709477,11.220906257629396,0.6708804965019226,-0.894495964050293
entry-0000032,COc1ccc(cc1OC)-c1cnc2ccc(nn12)-c1cccnc1,VEJNTICBEOGLTC-UHFFFAOYSA-N,COc1ccc(-c2cnc3ccc(-c4cccnc4)nn23)cc1OC,0.0,0.2549824375101504,0.8508418798446655,0.5256853699684143,0.3420240581035614,0.0109693221747875,0.0012485795887187,0.0023908927105367,0.4564972843920212,0.2946843915061471,0.4170239823642789,0.0168698993226976,0.0,0.5593516302590377,3.2062172889709477,11.220906257629396,0.6708804965019226,-0.894495964050293
entry-0000033,CS(=O)(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1ccncc1,NNRKKHWCMVOSSS-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccncc4)n3n2)c1,0.0,0.0663803896629989,0.0706262364983558,0.054951574653387,0.2490942031145095,0.0023118411190807,0.0036499332636594,5.650804837387113e-07,0.1379060366298019,0.168307743171104,0.1258070569441881,0.0252911922875769,0.0,0.1642902648687176,-0.950272500514984,4.518695831298828,0.2061904668807983,-0.3225077092647552
entry-0000034,CS(=O)(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1ccncc1,NNRKKHWCMVOSSS-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccncc4)n3n2)c1,0.0,0.0663803896629989,0.0706262364983558,0.054951574653387,0.2490942031145095,0.0023118411190807,0.0036499332636594,5.650804837387113e-07,0.1379060366298019,0.168307743171104,0.1258070569441881,0.0252911922875769,0.0,0.1642902648687176,-0.950272500514984,4.518695831298828,0.2061904668807983,-0.3225077092647552
entry-0000035,CS(=O)(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1ccncc1,NNRKKHWCMVOSSS-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccncc4)n3n2)c1,0.0,0.0663803896629989,0.0706262364983558,0.054951574653387,0.2490942031145095,0.0023118411190807,0.0036499332636594,5.650804837387113e-07,0.1379060366298019,0.168307743171104,0.1258070569441881,0.0252911922875769,0.0,0.1642902648687176,-0.950272500514984,4.518695831298828,0.2061904668807983,-0.3225077092647552
entry-0000036,CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)C(=O)NCCO,XBMZBTYOXHEEHE-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(C(=O)NCCO)c4)nn23)cc1,0.0,0.102331600382083,0.276469886302948,0.2145581692457199,0.1221910938620567,0.0062491530552506,0.011242289096117,0.1942742615938186,0.1360248732055281,0.1190531380458043,0.1220172668226538,0.0532413982144178,0.0,0.1425542735582582,-0.5296387672424316,8.928604125976562,-1.569736123085022,-0.4830875098705292
entry-0000037,CS(=O)(=O)c1ccc(cc1)-c1cnc2ccc(nn12)-c1cccc(c1)C(=O)NCCO,XBMZBTYOXHEEHE-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(C(=O)NCCO)c4)nn23)cc1,0.0,0.102331600382083,0.276469886302948,0.2145581692457199,0.1221910938620567,0.0062491530552506,0.011242289096117,0.1942742615938186,0.1360248732055281,0.1190531380458043,0.1220172668226538,0.0532413982144178,0.0,0.1425542735582582,-0.5296387672424316,8.928604125976562,-1.569736123085022,-0.4830875098705292
entry-0000038,NCc1cccc(c1)-c1ccc2ncc(n2n1)-c1ccncc1,MDDUSWRKYGOHMF-UHFFFAOYSA-N,NCc1cccc(-c2ccc3ncc(-c4ccncc4)n3n2)c1,0.0,0.0783751925089509,0.0973051264882087,0.1064026057720184,0.2725915908813476,0.0010471002897247,0.0008651142125017,0.0002027358714258,0.1941846015753112,0.1609644771509114,0.191461319356783,0.0229131479040914,0.0,0.1520079825864352,1.500312566757202,11.188963890075684,1.4045920372009275,0.5351685881614685
entry-0000039,NCc1cccc(c1)-c1ccc2ncc(n2n1)-c1ccncc1,MDDUSWRKYGOHMF-UHFFFAOYSA-N,NCc1cccc(-c2ccc3ncc(-c4ccncc4)n3n2)c1,0.0,0.0783751925089509,0.0973051264882087,0.1064026057720184,0.2725915908813476,0.0010471002897247,0.0008651142125017,0.0002027358714258,0.1941846015753112,0.1609644771509114,0.191461319356783,0.0229131479040914,0.0,0.1520079825864352,1.500312566757202,11.188963890075684,1.4045920372009275,0.5351685881614685
entry-0000040,NCc1cccc(c1)-c1ccc2ncc(n2n1)-c1ccncc1,MDDUSWRKYGOHMF-UHFFFAOYSA-N,NCc1cccc(-c2ccc3ncc(-c4ccncc4)n3n2)c1,0.0,0.0783751925089509,0.0973051264882087,0.1064026057720184,0.2725915908813476,0.0010471002897247,0.0008651142125017,0.0002027358714258,0.1941846015753112,0.1609644771509114,0.191461319356783,0.0229131479040914,0.0,0.1520079825864352,1.500312566757202,11.188963890075684,1.4045920372009275,0.5351685881614685
entry-0000041,CS(=O)(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1ccc(cc1)C(=O)N,RMLWJWMRMAEDOI-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccc(C(N)=O)cc4)n3n2)c1,0.0,0.0600119879892074,0.10734723508358,0.176445722579956,0.1100248321890831,0.0007088060956448,0.0030651192646473,0.000171451960341,0.1245560219957739,0.1420914567789691,0.18601462961312,0.0311925208022873,0.0,0.1425542735582582,-0.3298414349555969,6.628079891204834,-2.064002752304077,0.0342225469648838
entry-0000042,CS(=O)(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1ccc(cc1)C(=O)N,RMLWJWMRMAEDOI-UHFFFAOYSA-N,CS(=O)(=O)c1cccc(-c2ccc3ncc(-c4ccc(C(N)=O)cc4)n3n2)c1,0.0,0.0600119879892074,0.10734723508358,0.176445722579956,0.1100248321890831,0.0007088060956448,0.0030651192646473,0.000171451960341,0.1245560219957739,0.1420914567789691,0.18601462961312,0.0311925208022873,0.0,0.1425542735582582,-0.3298414349555969,6.628079891204834,-2.064002752304077,0.0342225469648838
entry-0000043,CS(=O)(=O)c1ccc(cn1)-c1cnc2ccc(nn12)-c1cccc(c1)S(=O)(=O)C1CC1,IQSXWMVAJPEZPT-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(=O)(=O)C5CC5)c4)nn23)cn1,1.0,0.3463100672275021,0.4570379257202148,0.3809451758861542,0.1565299928188324,0.0163900889456272,0.0282305851578712,0.9825305342674256,0.2030630881609733,0.3961447157577544,0.1992421712082332,0.1352011927231401,1.0,0.1425542735582582,-0.9827679991722108,7.817818164825439,-1.329901099205017,-0.1270375102758407
entry-0000044,CS(=O)(=O)c1ccc(cn1)-c1cnc2ccc(nn12)-c1cccc(c1)S(=O)(=O)C1CC1,IQSXWMVAJPEZPT-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(=O)(=O)C5CC5)c4)nn23)cn1,1.0,0.3463100672275021,0.4570379257202148,0.3809451758861542,0.1565299928188324,0.0163900889456272,0.0282305851578712,0.9825305342674256,0.2030630881609733,0.3961447157577544,0.1992421712082332,0.1352011927231401,1.0,0.1425542735582582,-0.9827679991722108,7.817818164825439,-1.329901099205017,-0.1270375102758407
entry-0000045,CS(=O)(=O)c1ccc(cn1)-c1cnc2ccc(nn12)-c1cccc(c1)S(=O)(=O)C1CC1,IQSXWMVAJPEZPT-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4cccc(S(=O)(=O)C5CC5)c4)nn23)cn1,1.0,0.3463100672275021,0.4570379257202148,0.3809451758861542,0.1565299928188324,0.0163900889456272,0.0282305851578712,0.9825305342674256,0.2030630881609733,0.3961447157577544,0.1992421712082332,0.1352011927231401,1.0,0.1425542735582582,-0.9827679991722108,7.817818164825439,-1.329901099205017,-0.1270375102758407
